"","survey_code","rating.variable","excluded","problems","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","main.rating","emot","time.spent","face","female","seen.face.before"
"28902932.4",28902932,"mechanical","","The survey went smoothly - all images were clear. ",55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,92,0,22.699,"4",0,0
"85501883.4",85501883,"human-like","","No.",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,6,0,27.454,"4",1,0
"69719298.4",69719298,"human-like","","no",46,"b.HS.only",1,0,0,0,0,0,0,0,0,14,-13,7.648,"4",1,0
"80907912.4",80907912,"mechanical","","No issues, thank you.",29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,100,-30,24.349,"4",1,0
"81351852.4",81351852,"mechanical","","No",21,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,40,-15,26.988,"4",1,0
"20105010.4",20105010,"human-like","","No",30,"b.HS.only",1,0,0,0,0,0,0,0,0,12,NA,11.526,"4",1,0
"75328488.4",75328488,"human-like","","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,8,-5,22.871,"4",0,0
"51854224.4",51854224,"mechanical","","no",37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,84,-23,9.672,"4",1,0
"87631866.4",87631866,"human-like","","No. Everything went fine. Thanks. ",44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,15,0,24.502,"4",1,0
"65318898.4",65318898,"human-like","","It wouldn't pop up in another screen but besides that it worked fine.",40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,30,0,25.175,"4",1,0
"87693660.4",87693660,"mechanical","","no",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,-21,12.026,"4",1,0
"55545755.4",55545755,"mechanical","","no.",21,"c.2.Yr.Coll",0,0,0,0,0,0,0,1,0,66,NA,22.157,"4",1,0
"97096318.4",97096318,"human-like","","No issues.  It all ran smooth and was a fun and different type of HIT.",44,"b.HS.only",1,0,0,0,0,0,0,0,0,18,0,34.944,"4",0,0
"61903904.4",61903904,"mechanical","","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,5,10.474,"4",1,0
"93999607.4",93999607,"mechanical","","none",31,"b.HS.only",1,0,0,0,0,0,0,0,0,65,0,20.536,"4",1,0
"87082835.4",87082835,"human-like","","no",44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,39,0,30.453,"4",1,1
"50542028.4",50542028,"human-like","","no",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,38,-17,6.802,"4",0,0
"66511201.4",66511201,"human-like","","No",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,33,1,9.022,"4",0,1
"10067756.4",10067756,"mechanical","","",24,"b.HS.only",1,0,0,0,0,0,0,0,0,100,5,32.103,"4",0,0
"10870722.4",10870722,"mechanical","","none",35,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,9.801,"4",0,0
"21990744.4",21990744,"human-like","","No Technical Problems",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,30,-5,16.757,"4",0,0
"49204422.4",49204422,"mechanical","","none",34,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,87,32,9.456,"4",0,0
"57540092.5",57540092,"human-like","","",21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,8,72,6.553,"5",0,0
"90848727.5",90848727,"human-like","","no",18,"b.HS.only",1,0,0,0,0,0,0,0,0,13,-47,7.178,"5",0,0
"52139761.5",52139761,"mechanical","","no",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,72,84,4.749,"5",0,0
"22126544.5",22126544,"human-like","","I wasn't sure if the last question (Do you think you've seen this face before this survey) applied to previous questions or more generally in my life. ",19,"b.HS.only",1,0,0,0,0,0,0,0,0,9,22,25.472,"5",0,0
"98199656.5",98199656,"mechanical","","no",19,"b.HS.only",1,0,0,0,0,0,0,0,0,87,-29,6.643,"5",1,0
"87459225.5",87459225,"human-like","","None",25,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,3,0,9.484,"5",0,0
"30229826.5",30229826,"human-like","","None",51,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,20,-5,12.298,"5",0,0
"11142631.5",11142631,"mechanical","","no",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,70,18,39.825,"5",1,0
"67914440.5",67914440,"human-like","","No.",20,"b.HS.only",1,0,0,0,0,0,0,0,0,28,31,7.62,"5",1,1
"46031764.5",46031764,"human-like","","no",50,"b.HS.only",1,0,0,0,0,0,0,0,0,22,68,8.632,"5",1,0
"99445757.5",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,31,21,7.133,"5",0,0
"87786538.5",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,96,18,7.401,"5",0,0
"85547776.5",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,35,-31,12.847,"5",1,0
"19071077.5",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,33,6.903,"5",0,0
"36796684.5",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,100,18,12.906,"5",0,0
"92872603.5",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,94,23,5.716,"5",0,0
"25132135.5",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,26,9.811,"5",0,0
"29677744.5",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,0,NA,10.461,"5",1,0
"21575119.5",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,8,10,15.268,"5",1,0
"17350089.5",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,100,35,12.277,"5",1,0
"78584558.5",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,40,40,16.144,"5",1,0
"35118750.5",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,-20,11.356,"5",0,0
"19405606.5",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,10.204,"5",1,0
"47785580.5",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,14,23,8.613,"5",0,0
"22119787.5",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,94,34,7.651,"5",1,0
"70126906.5",70126906,"mechanical","","No",42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,73,28,16.441,"5",1,0
"35542605.5",35542605,"human-like","","No",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,15,48,4.621,"5",0,0
"53729894.5",53729894,"human-like","","I did not experience any confusions or problems.",30,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,45,5,15.442,"5",1,0
"18367701.5",18367701,"human-like","","No confusion or technical problems experienced.",25,"b.HS.only",1,0,0,0,0,0,0,0,0,1,-22,13.941,"5",1,0
"77522393.5",77522393,"mechanical","","I don't think so. I was a little confused about ""have you seen this before the survey?"" because all the pictures were shown on the first page, but I assumed you wanted to know if I'd seen them before I was shown them.",33,"d.4.Yr.Coll",1,1,0,0,0,0,0,0,0,85,40,18.114,"5",1,0
"94417992.5",94417992,"human-like","","No, but some pictures were a little fuzzy",41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,11,0,15.428,"5",1,0
"93643997.5",93643997,"mechanical","","",34,"Post.Grad.Degree",1,1,1,1,1,1,1,1,1,94,15,9.515,"5",0,0
"14661991.5",14661991,"mechanical","","nope",22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,80,1,11.377,"5",0,0
"12102073.5",12102073,"human-like","","No.",23,"b.HS.only",0,1,0,0,0,0,0,1,0,4,-12,10.571,"5",1,0
"59186701.5",59186701,"mechanical","","No",26,"a.No.HS",1,1,0,0,0,0,0,0,0,69,-24,28.59,"5",1,0
"21219262.5",21219262,"mechanical","","None",53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,91,11,18.27,"5",1,0
"58422882.5",58422882,"mechanical","","Nope. Made me tired though. I maybe should have taken a break in between. Hopefully I didn't miss any attention checks.",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,93,15,12.878,"5",0,0
"89284483.5",89284483,"human-like","","No",26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,54,-17,7.75,"5",1,1
"12519221.5",12519221,"mechanical","","No, I did experience any problems.",24,"b.HS.only",0,0,0,0,0,1,0,0,0,100,-18,9.957,"5",1,0
"61231826.5",61231826,"mechanical","","No. ",52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,90,18,14.29,"5",1,0
"91817739.5",91817739,"mechanical","","No confusion, but on one of the robots (it resembeled an asian woman) I accidentally marked that it had an emotion that it was skewing towards negative when it was really a positive. It was more like a 44 on the positive scale.",28,"b.HS.only",0,1,0,0,0,0,0,0,0,83,-27,11.7,"5",0,0
"17171596.5",17171596,"human-like","","There was a bit of confusion about the question of if I've seen a robot face before doing the survey. You showed that collection of thumbnails before the rest of the questions started, and I did indeed see many of the faces I rated on that list, however I didn't consider that to be 'before' the survey. The thumbnails were, in my mind, part of the survey. I only said I saw a face before taking the survey if it was literally BEFORE clicking the link to this qualtrics page. I hope that's what you meant and that I didn't cause an issue with the results. If it's not what you meant, I'd say about 80% of the faces I saw I recognized from the thumbnail list.",27,"b.HS.only",1,0,0,0,0,0,0,0,0,5,-20,16.729,"5",0,0
"47481076.5",47481076,"mechanical","","No",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,95,-60,27.419,"5",1,0
"18104407.5",18104407,"mechanical","","I did not experience any confusion or technial problems.",33,"b.HS.only",1,0,0,0,0,0,0,0,0,75,-30,24.426,"5",1,0
"28902932.5",28902932,"mechanical","","The survey went smoothly - all images were clear. ",55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,86,34,23.795,"5",0,0
"85501883.5",85501883,"human-like","","No.",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,25,-30,39.155,"5",1,0
"69719298.5",69719298,"human-like","","no",46,"b.HS.only",1,0,0,0,0,0,0,0,0,7,16,8.854,"5",1,0
"80907912.5",80907912,"mechanical","","No issues, thank you.",29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,100,55,24.578,"5",1,0
"81351852.5",81351852,"mechanical","","No",21,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,75,15,21.979,"5",1,0
"20105010.5",20105010,"human-like","","No",30,"b.HS.only",1,0,0,0,0,0,0,0,0,22,7,9.002,"5",1,0
"75328488.5",75328488,"human-like","","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,15,21,20.391,"5",0,0
"51854224.5",51854224,"mechanical","","no",37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,82,44,10.597,"5",1,0
"87631866.5",87631866,"human-like","","No. Everything went fine. Thanks. ",44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,2,-11,14.775,"5",1,0
"65318898.5",65318898,"human-like","","It wouldn't pop up in another screen but besides that it worked fine.",40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,60,10,29.67,"5",1,0
"87693660.5",87693660,"mechanical","","no",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,-49,11.135,"5",1,0
"55545755.5",55545755,"mechanical","","no.",21,"c.2.Yr.Coll",0,0,0,0,0,0,0,1,0,91,0,12.072,"5",1,0
"97096318.5",97096318,"human-like","","No issues.  It all ran smooth and was a fun and different type of HIT.",44,"b.HS.only",1,0,0,0,0,0,0,0,0,23,29,11.666,"5",0,0
"61903904.5",61903904,"mechanical","","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,21,8.785,"5",1,0
"93999607.5",93999607,"mechanical","","none",31,"b.HS.only",1,0,0,0,0,0,0,0,0,95,25,17.677,"5",1,0
"87082835.5",87082835,"human-like","","no",44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,40,30,15.8,"5",1,0
"50542028.5",50542028,"human-like","","no",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,44,-31,5.403,"5",0,0
"66511201.5",66511201,"human-like","","No",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,62,31,10.016,"5",0,1
"10067756.5",10067756,"mechanical","","",24,"b.HS.only",1,0,0,0,0,0,0,0,0,70,-100,19.821,"5",0,0
"10870722.5",10870722,"mechanical","","none",35,"b.HS.only",1,0,0,0,0,0,0,0,0,96,-34,19.395,"5",0,0
"21990744.5",21990744,"human-like","","No Technical Problems",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,25,-40,21.97,"5",0,0
"49204422.5",49204422,"mechanical","","none",34,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,87,52,11.014,"5",0,0
"57540092.6",57540092,"human-like","","",21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,96,15,5.387,"6",0,0
"90848727.6",90848727,"human-like","","no",18,"b.HS.only",1,0,0,0,0,0,0,0,0,63,8,6.485,"6",0,0
"52139761.6",52139761,"mechanical","","no",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,4,-19,8.729,"6",0,0
"22126544.6",22126544,"human-like","","I wasn't sure if the last question (Do you think you've seen this face before this survey) applied to previous questions or more generally in my life. ",19,"b.HS.only",1,0,0,0,0,0,0,0,0,96,-25,5.695,"6",0,0
"98199656.6",98199656,"mechanical","","no",19,"b.HS.only",1,0,0,0,0,0,0,0,0,8,-12,15.175,"6",1,0
"87459225.6",87459225,"human-like","","None",25,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,95,0,4.503,"6",0,0
"30229826.6",30229826,"human-like","","None",51,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,4,10.174,"6",0,0
"11142631.6",11142631,"mechanical","","no",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,13.093,"6",1,0
"67914440.6",67914440,"human-like","","No.",20,"b.HS.only",1,0,0,0,0,0,0,0,0,96,29,9.596,"6",1,1
"46031764.6",46031764,"human-like","","no",50,"b.HS.only",1,0,0,0,0,0,0,0,0,99,33,11.648,"6",1,0
"99445757.6",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,98,-4,6.908,"6",0,0
"87786538.6",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,21,55,7.744,"6",0,0
"85547776.6",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,92,17,10.958,"6",1,1
"19071077.6",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,-8,9.732,"6",0,0
"36796684.6",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,22,22,8.87,"6",0,0
"92872603.6",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,10,34,5.255,"6",0,0
"25132135.6",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,26,6.996,"6",0,0
"29677744.6",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,80,0,14.684,"6",1,0
"21575119.6",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,99,-6,11.869,"6",1,0
"17350089.6",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,0,5,11.105,"6",1,0
"78584558.6",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,90,20,16.442,"6",1,1
"35118750.6",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,85,20,10.715,"6",0,0
"19405606.6",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,56,11.585,"6",1,1
"47785580.6",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,90,25,8.683,"6",0,0
"22119787.6",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,41,16,21.551,"6",1,0
"70126906.6",70126906,"mechanical","","No",42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,4,-17,16.793,"6",1,0
"35542605.6",35542605,"human-like","","No",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,90,15,3.968,"6",0,0
"53729894.6",53729894,"human-like","","I did not experience any confusions or problems.",30,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,95,30,14.597,"6",1,0
"18367701.6",18367701,"human-like","","No confusion or technical problems experienced.",25,"b.HS.only",1,0,0,0,0,0,0,0,0,90,62,14.832,"6",1,1
"77522393.6",77522393,"mechanical","","I don't think so. I was a little confused about ""have you seen this before the survey?"" because all the pictures were shown on the first page, but I assumed you wanted to know if I'd seen them before I was shown them.",33,"d.4.Yr.Coll",1,1,0,0,0,0,0,0,0,85,20,22.602,"6",1,0
"94417992.6",94417992,"human-like","","No, but some pictures were a little fuzzy",41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,65,15,17.237,"6",1,0
"93643997.6",93643997,"mechanical","","",34,"Post.Grad.Degree",1,1,1,1,1,1,1,1,1,6,0,5.741,"6",0,0
"14661991.6",14661991,"mechanical","","nope",22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,100,7.327,"6",0,1
"12102073.6",12102073,"human-like","","No.",23,"b.HS.only",0,1,0,0,0,0,0,1,0,87,20,20.496,"6",1,0
"59186701.6",59186701,"mechanical","","No",26,"a.No.HS",1,1,0,0,0,0,0,0,0,19,1,16.952,"6",1,0
"21219262.6",21219262,"mechanical","","None",53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,8,73,19.152,"6",1,0
"58422882.6",58422882,"mechanical","","Nope. Made me tired though. I maybe should have taken a break in between. Hopefully I didn't miss any attention checks.",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,9,5,11.415,"6",0,0
"89284483.6",89284483,"human-like","","No",26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,-19,14.897,"6",1,0
"12519221.6",12519221,"mechanical","","No, I did experience any problems.",24,"b.HS.only",0,0,0,0,0,1,0,0,0,33,11,31.982,"6",1,0
"61231826.6",61231826,"mechanical","","No. ",52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,7,31,9.084,"6",1,0
"91817739.6",91817739,"mechanical","","No confusion, but on one of the robots (it resembeled an asian woman) I accidentally marked that it had an emotion that it was skewing towards negative when it was really a positive. It was more like a 44 on the positive scale.",28,"b.HS.only",0,1,0,0,0,0,0,0,0,13,19,11.348,"6",0,0
"17171596.6",17171596,"human-like","","There was a bit of confusion about the question of if I've seen a robot face before doing the survey. You showed that collection of thumbnails before the rest of the questions started, and I did indeed see many of the faces I rated on that list, however I didn't consider that to be 'before' the survey. The thumbnails were, in my mind, part of the survey. I only said I saw a face before taking the survey if it was literally BEFORE clicking the link to this qualtrics page. I hope that's what you meant and that I didn't cause an issue with the results. If it's not what you meant, I'd say about 80% of the faces I saw I recognized from the thumbnail list.",27,"b.HS.only",1,0,0,0,0,0,0,0,0,100,20,15.176,"6",0,0
"47481076.6",47481076,"mechanical","","No",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,5,10,16.727,"6",1,0
"18104407.6",18104407,"mechanical","","I did not experience any confusion or technial problems.",33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,10,24.828,"6",1,0
"28902932.6",28902932,"mechanical","","The survey went smoothly - all images were clear. ",55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,9,45,37.289,"6",0,0
"85501883.6",85501883,"human-like","","No.",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,90,11,19.103,"6",1,0
"69719298.6",69719298,"human-like","","no",46,"b.HS.only",1,0,0,0,0,0,0,0,0,100,-23,12.426,"6",1,1
"80907912.6",80907912,"mechanical","","No issues, thank you.",29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,35,27.307,"6",1,0
"81351852.6",81351852,"mechanical","","No",21,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,0,3,25.844,"6",1,1
"20105010.6",20105010,"human-like","","No",30,"b.HS.only",1,0,0,0,0,0,0,0,0,95,13,10.898,"6",1,0
"75328488.6",75328488,"human-like","","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,80,15,25.565,"6",0,0
"51854224.6",51854224,"mechanical","","no",37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,4,-2,19.466,"6",1,0
"87631866.6",87631866,"human-like","","No. Everything went fine. Thanks. ",44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,96,44,55.114,"6",1,0
"65318898.6",65318898,"human-like","","It wouldn't pop up in another screen but besides that it worked fine.",40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,10,30.765,"6",1,0
"87693660.6",87693660,"mechanical","","no",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,15,54,15.948,"6",1,0
"55545755.6",55545755,"mechanical","","no.",21,"c.2.Yr.Coll",0,0,0,0,0,0,0,1,0,9,-12,27.169,"6",1,0
"97096318.6",97096318,"human-like","","No issues.  It all ran smooth and was a fun and different type of HIT.",44,"b.HS.only",1,0,0,0,0,0,0,0,0,77,6,8.249,"6",0,0
"61903904.6",61903904,"mechanical","","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,20,42,14.868,"6",1,0
"93999607.6",93999607,"mechanical","","none",31,"b.HS.only",1,0,0,0,0,0,0,0,0,5,10,22.816,"6",1,0
"87082835.6",87082835,"human-like","","no",44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,70,10,14.043,"6",1,0
"50542028.6",50542028,"human-like","","no",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,85,17,19.626,"6",0,0
"66511201.6",66511201,"human-like","","No",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,82,1,14.382,"6",0,1
"10067756.6",10067756,"mechanical","","",24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,20,17.158,"6",0,0
"10870722.6",10870722,"mechanical","","none",35,"b.HS.only",1,0,0,0,0,0,0,0,0,20,30,25.14,"6",0,0
"21990744.6",21990744,"human-like","","No Technical Problems",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,97,10,13.027,"6",0,0
"49204422.6",49204422,"mechanical","","none",34,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,39,15.254,"6",0,0
"57540092.7",57540092,"human-like","","",21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,99,8,6.495,"7",0,0
"90848727.7",90848727,"human-like","","no",18,"b.HS.only",1,0,0,0,0,0,0,0,0,79,-58,37.471,"7",0,1
"52139761.7",52139761,"mechanical","","no",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,11,-31,7.598,"7",0,0
"22126544.7",22126544,"human-like","","I wasn't sure if the last question (Do you think you've seen this face before this survey) applied to previous questions or more generally in my life. ",19,"b.HS.only",1,0,0,0,0,0,0,0,0,95,-30,7.94,"7",0,0
"98199656.7",98199656,"mechanical","","no",19,"b.HS.only",1,0,0,0,0,0,0,0,0,21,-17,7.873,"7",1,0
"87459225.7",87459225,"human-like","","None",25,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,96,-21,6.38,"7",0,0
"30229826.7",30229826,"human-like","","None",51,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,99,-52,11.5,"7",0,0
"11142631.7",11142631,"mechanical","","no",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,-81,7.865,"7",1,0
"67914440.7",67914440,"human-like","","No.",20,"b.HS.only",1,0,0,0,0,0,0,0,0,100,7,9.337,"7",1,0
"46031764.7",46031764,"human-like","","no",50,"b.HS.only",1,0,0,0,0,0,0,0,0,82,-100,11.774,"7",1,0
"99445757.7",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,84,-12,7.183,"7",0,0
"87786538.7",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,31,-21,8.374,"7",0,0
"85547776.7",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,93,-89,7.938,"7",1,0
"19071077.7",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,-40,7.557,"7",0,0
"36796684.7",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,26,-25,13.959,"7",0,0
"92872603.7",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,14,-38,23.145,"7",0,0
"25132135.7",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,-43,6.922,"7",0,0
"29677744.7",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,50,-43,9.952,"7",1,0
"21575119.7",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,94,-42,10.591,"7",1,0
"17350089.7",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,0,-70,11.638,"7",1,0
"78584558.7",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,90,-80,13.921,"7",1,0
"35118750.7",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,85,-60,21.594,"7",0,0
