"","id","experiment","problems","too.many.faces","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","female","exclude","time","main.rating","time.spent","seen.before","face"
"QTRX12767746.62","QTRX12767746","likeability","Nope",0,35,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",62,-15,8.219,1,"63"
"QTRX95317790.62","QTRX95317790","likeability","No.",0,29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",62,7,24.499,2,"63"
"QTRX33150209.62","QTRX33150209","likeability","No",0,53,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",62,-83,5.725,2,"63"
"QTRX96593083.62","QTRX96593083","likeability","no",0,65,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",62,-33,8.224,2,"63"
"QTRX25169412.62","QTRX25169412","likeability","no",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",62,57,7.651,2,"63"
"QTRX40861102.62","QTRX40861102","likeability","No",0,37,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",62,18,4.727,2,"63"
"QTRX57327835.62","QTRX57327835","likeability","no",0,26,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",62,51,5.444,2,"63"
"QTRX87901106.62","QTRX87901106","likeability","Nope",0,35,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",62,74,6.631,2,"63"
"QTRX77399513.62","QTRX77399513","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",62,-80,8.077,2,"63"
"QTRX14239785.62","QTRX14239785","likeability","nope",1,22,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",62,-3,5.828,2,"63"
"QTRX36600144.62","QTRX36600144","likeability","no",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",62,-7,14.479,2,"63"
"QTRX40282869.62","QTRX40282869","likeability","No problems at all. ",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",62,9,8.08,2,"63"
"QTRX16143894.62","QTRX16143894","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",62,0,6.785,2,"63"
"QTRX69733512.62","QTRX69733512","likeability","no",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",62,1,8.852,2,"63"
"QTRX30302895.62","QTRX30302895","likeability","No",0,19,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",62,-96,13.767,2,"63"
"QTRX84210964.62","QTRX84210964","likeability","No",0,41,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",62,20,18.339,2,"63"
"QTRX55435369.62","QTRX55435369","likeability","",0,46,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",62,-2,11.856,2,"63"
"QTRX72033954.62","QTRX72033954","likeability","No",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",62,-70,6.675,2,"63"
"QTRX67349444.62","QTRX67349444","likeability","no",0,30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",62,-25,7.498,2,"63"
"QTRX92136871.62","QTRX92136871","likeability","None",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",62,80,19.52,2,"63"
"QTRX54053953.62","QTRX54053953","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",62,-21,6.646,2,"63"
"QTRX58715754.62","QTRX58715754","likeability","no",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",62,-64,4.213,2,"63"
"QTRX42544723.62","QTRX42544723","likeability","No",0,54,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",62,-40,4.949,2,"63"
"QTRX96408191.62","QTRX96408191","likeability","",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",62,47,6.634,2,"63"
"QTRX88434587.63","QTRX88434587","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,-2,7.254,2,"64"
"QTRX33139910.63","QTRX33139910","likeability","no",0,40,"b.HS.only",0,1,0,0,0,0,0,0,0,0,"no",63,80,32.988,2,"64"
"QTRX28119842.63","QTRX28119842","likeability","No, everything was clear.",0,33,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",63,27,12.042,2,"64"
"QTRX93199695.63","QTRX93199695","likeability","no i did not",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",63,75,34.956,2,"64"
"QTRX53153382.63","QTRX53153382","likeability","No",0,21,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",63,85,6.737,2,"64"
"QTRX67188010.63","QTRX67188010","likeability","",0,29,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",63,81,6.44,2,"64"
"QTRX23763466.63","QTRX23763466","likeability","none ",0,24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",63,17,8.873,2,"64"
"QTRX31394357.63","QTRX31394357","likeability","No",0,56,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",63,40,12.538,2,"64"
"QTRX53304542.63","QTRX53304542","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,-53,11.771,2,"64"
"QTRX39001366.63","QTRX39001366","likeability","No",0,25,"c.2.Yr.Coll",1,1,0,0,0,0,0,0,0,1,"no",63,60,6.555,2,"64"
"QTRX74297548.63","QTRX74297548","likeability","No",0,33,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,76,6.797,2,"64"
"QTRX98585467.63","QTRX98585467","likeability","none",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,-14,17.644,2,"64"
"QTRX54005738.63","QTRX54005738","likeability","",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",63,-22,17.205,2,"64"
"QTRX67496307.63","QTRX67496307","likeability","No",0,23,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",63,50,7.585,2,"64"
"QTRX64438582.63","QTRX64438582","likeability","No",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,-42,8.235,2,"64"
"QTRX53055524.63","QTRX53055524","likeability","None",0,28,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",63,80,6.737,2,"64"
"QTRX17943364.63","QTRX17943364","likeability","No",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",63,41,9.115,2,"64"
"QTRX27829363.63","QTRX27829363","likeability","No. It was fun.",0,46,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",63,-100,33.856,2,"64"
"QTRX82994465.63","QTRX82994465","likeability","No problem",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,1,0,0,0,"no",63,63,5.824,2,"64"
"QTRX27367956.63","QTRX27367956","likeability","no",0,64,"d.4.Yr.Coll",1,1,0,0,0,0,0,1,0,1,"no",63,-81,12.255,2,"64"
"QTRX92780096.63","QTRX92780096","likeability","zno",0,38,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,20,11.352,2,"64"
"QTRX78989910.63","QTRX78989910","likeability","No",0,25,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",63,0,10.662,2,"64"
"QTRX25347010.63","QTRX25347010","likeability","No",0,24,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",63,-21,5.001,2,"64"
"QTRX36816792.63","QTRX36816792","likeability","Not at all.  ",0,44,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",63,64,182.612,2,"64"
"QTRX34530059.63","QTRX34530059","likeability","No.",0,19,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",63,85,14.805,2,"64"
"QTRX50087399.63","QTRX50087399","likeability","None at all",0,32,"b.HS.only",1,0,0,0,0,0,0,0,1,0,"no",63,1,5.46,2,"64"
"QTRX67725018.63","QTRX67725018","likeability","No",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",63,-21,6.996,2,"64"
"QTRX69369799.63","QTRX69369799","likeability","no",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",63,-27,27.402,2,"64"
"QTRX43991667.63","QTRX43991667","likeability","none at all",0,55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,-35,5.156,2,"64"
"QTRX33807355.63","QTRX33807355","likeability","",0,25,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",63,-83,12.078,2,"64"
"QTRX29363678.63","QTRX29363678","likeability","no",0,22,"c.2.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",63,53,8.727,2,"64"
"QTRX80313004.63","QTRX80313004","likeability","no",0,37,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",63,58,5.478,2,"64"
"QTRX52619101.63","QTRX52619101","likeability","No",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",63,86,3.99,2,"64"
"QTRX11165887.63","QTRX11165887","likeability","no",0,42,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",63,13,7.486,2,"64"
"QTRX17722301.63","QTRX17722301","likeability","",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",63,40,6.898,1,"64"
"QTRX71504920.63","QTRX71504920","likeability","no",0,43,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",63,74,9.075,2,"64"
"QTRX63651818.63","QTRX63651818","likeability","no",0,49,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,21,6.703,2,"64"
"QTRX56052838.63","QTRX56052838","likeability","",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,80,8.689,2,"64"
"QTRX92526761.63","QTRX92526761","likeability","no",0,59,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",63,65,6.738,2,"64"
"QTRX66479425.63","QTRX66479425","likeability","no",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",63,-21,4.383,2,"64"
"QTRX79745692.63","QTRX79745692","likeability","no",0,36,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",63,33,6.657,2,"64"
"QTRX46976647.63","QTRX46976647","likeability","no not at all ",0,37,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",63,81,8.669,1,"64"
"QTRX96593083.63","QTRX96593083","likeability","no",0,65,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,-63,6.137,2,"64"
"QTRX63682920.63","QTRX63682920","likeability","",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",63,-21,8.113,2,"64"
"QTRX37302557.63","QTRX37302557","likeability","No",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",63,20,15.969,2,"64"
"QTRX13221974.63","QTRX13221974","likeability","no problems or confusion",0,35,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",63,32,9.185,2,"64"
"QTRX50162608.63","QTRX50162608","likeability","No",0,29,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",63,-100,3.097,2,"64"
"QTRX14239785.63","QTRX14239785","likeability","nope",1,22,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",63,-36,4.263,2,"64"
"QTRX36600144.63","QTRX36600144","likeability","no",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",63,90,35.28,2,"64"
"QTRX51146326.63","QTRX51146326","likeability","I experienced no confusion or technical problems.",0,25,"d.4.Yr.Coll",1,1,0,0,0,0,0,1,0,0,"no",63,82,15.419,2,"64"
"QTRX58442555.63","QTRX58442555","likeability","No",0,28,"d.4.Yr.Coll",0,0,1,0,0,0,0,0,0,0,"no",63,25,12.628,2,"64"
"QTRX69733512.63","QTRX69733512","likeability","no",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",63,73,8.116,2,"64"
